,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
AOI2 Saccade Lengths,64.1205403922271,93.45759817826864,39.36090704894072,17.991046284545718,40.150764860155256,58.74382333429494,39.20802853211462,37.701058651621906,39.91934813989507,35.56823983959816,37.24102466534184,40.32395257472768,29.09179249130176,107.31005175523342,155.995735290132,23.429169265792154,10.775772024689715,18.01293166013685,49.99455590121736,35.02355692675596,100.16747687003803,34.04918948902689,86.77218434042172,41.39595581460183,28.97762357147942,4.927250615484702,28.168902307179884,113.94098265660705,9.318859617870125,30.97609452502014,14.298737025783614,322.00482986797545,65.44698489448815,69.59766007369903,97.70097683089787,146.64347511989058,28.71685681391376
AOI2 Absolute Saccade Angles,-85.028243466756,30.23612416523605,167.36137587780712,-56.61722237976368,-83.96220927424173,-167.86610146919296,101.2148324433027,81.18966191866011,-137.76713213312607,-29.15133485980642,124.69980019060151,28.10574864617704,-48.12773172124905,169.9166132899778,-4.633993781311589,163.52500283557137,-3.7868803045659396,2.059673457023607,-146.22287978993103,178.06826743261024,160.83817837831882,-163.07057854675296,6.893039072599784,-14.281530654415084,-126.97149887157717,72.75081506681596,-30.807950093879427,161.46049272269917,141.66909689829333,-25.366427385692695,62.81616577521471,-2.513580485432086,-177.9731456824763,-162.2077514960854,5.306005195804828,172.56134617358938,-111.84193015206952
AOI2 Relative Saccade Angles,64.73563236800796,42.87474828742895,43.97859825757079,152.65501310552196,96.09610780504879,89.08093391249565,159.9748294753574,38.956794051786176,71.38420272668034,26.148864949592074,83.40594845557551,103.7665196325739,38.044345011226824,5.449392928710635,11.841003383117044,12.688116859862694,174.15344623841042,31.71744675304539,144.2911472225412,162.7699109457086,143.90875692507174,10.036382380647277,158.82543027298513,67.31003178283791,19.722313938393143,76.44123483930461,12.268442816578581,160.20860417559413,12.964475716013995,91.8174068390926,114.67025373935321,4.5404348029557955,164.2346058136091,12.486243308109792,12.744659022215462,104.40327632565888,
