,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
AOI4 Saccade Lengths,92.17799098487993,89.35719605943277,306.98542249334696,73.90226861181317,143.690163228223,22.279075697607738,79.39513155097366,51.307649196862975,45.31127550843386,30.530541451150686,23.98905307334399,72.16537064771663,121.6314874175581,20.02509527611711,48.44126527009987,25.58995065594396,81.46467227809703,61.692796436567484,145.66297411963012,144.5088395717277,28.3561717756284,100.86811525838516,22.245671026843475,61.89010569202598,38.94595945520376,71.19433483028612,140.89107100724365,89.28075809426527,52.49670433495004,32.894397914985106,39.9781275421054,84.93857092302021,213.02019916613165,79.74714715160376,76.3046689134201,97.56491653928532,20.181120961594903,71.12979160080748,301.80402582352593,58.990371487088346,70.90184667765321,198.58320655821208,396.7739470432433,72.95413572387876,10.442888291663087,148.10855398560003,89.05577046805723,168.08758226013097,5.962528187225141,90.38338227002494,90.09667174371906,41.61699624100018,77.64932114889682,65.28414074347404,138.6808595356202,132.92012555669294,86.09995078717405,87.65703506974069,197.30187109860677,446.25302228578903,104.88336379221444,46.558998832133696,75.70274416517606,43.723100635363764,139.07240777964293,273.8243612503599,249.31819984463118,63.99303463996399
AOI4 Absolute Saccade Angles,177.42642006001742,158.70008991416125,-3.3254102928199036,-147.7211084095726,176.22578773466407,-179.8811131858569,44.19248124995924,-92.9377394446977,156.42681980682082,-119.01729340337313,44.96646234255985,143.20499757097764,-150.09073390508007,110.49491080496091,-20.506020021138685,54.655772353702474,-4.922172087532178,20.683310719221595,173.46405800647892,-164.34466769956254,0.2262783116638463,10.332841483962351,58.28104851639161,-24.65592597654386,86.83833602379156,-61.52866303993631,176.09008896984668,-167.69993131369404,142.58759568113229,-50.28149564104644,5.851291748057779,168.69312425505814,-5.567045067145601,158.95665751643423,21.426818654106683,-139.09023024360047,124.10052436986726,164.87958435806027,0.23993274818805885,137.14334504618074,-55.21392882714224,-1.0119570049083562,176.01758650033997,160.34486277872386,-141.87071411698986,1.6157513368686105,-17.766022481480235,-172.98083644334528,168.73074562203732,-173.23153801956823,-3.054697703513504,32.91796657554482,31.897486469497736,-140.10068623008686,6.106945415220073,178.5565695456956,-15.794697181831312,-2.8650417564702355,162.38720314424165,-6.872635980267266,179.8829589007828,105.49934804289644,-143.32590673855225,81.06896753326859,179.74712720941955,179.42609306393842,2.1431399123380603,4.512879295590521
AOI4 Relative Saccade Angles,161.27366985414383,17.97449979301884,35.60430188324731,143.94689614423666,176.10690092052093,44.07359443581612,42.86977930534306,69.36455925151851,95.44411321019395,16.016244254067043,81.76146477158221,113.29573147605771,80.58564471004098,48.99906917390041,104.83820762515883,120.42205555876534,154.39451719324623,27.219252712742698,157.80872570604143,15.429053988773614,169.89343682770152,132.05179296757075,97.06302550706454,68.50573799966459,31.63300093627213,57.61875200978297,163.79002028354066,130.28752699482627,12.86909132217869,123.86721261089578,17.158167492999677,5.739830677796296,15.476297416420199,42.470161137672484,19.48295110229286,83.1907546134677,139.22094001180696,15.360348390127808,43.09658770200732,12.357273873322978,125.79802817776613,2.970456494751683,164.3272762783839,122.21557689571371,36.51353454614154,160.61822618165112,24.785186038134956,161.7115820653826,161.96228364160555,9.823159683945276,144.0273357209417,178.97951989395293,8.001827300415384,33.792368354693046,7.550375869524494,14.351266727526891,167.07034457463894,14.747755099288115,10.740160875491085,6.755594881050055,105.61638914211366,68.82525478144868,44.39487427182082,81.32184032384907,179.6789658545189,2.7170468483996357,177.6302606167475,
