,Mean,Standard Deviation
AOI1 Saccade Length,138.99637791046746,107.94697451113018
AOI1 Absolute Saccade Angles,-5.634669546060083,149.73035743630464
AOI1 Relative Saccade Angles,107.01857932810381,79.64054949255191
