,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
AOI3 Saccade Lengths,67.58850794789971,244.86301825480464,288.745061141592,102.61108310767158,57.50024792656271,48.15516914064787,52.60151747277451,75.43600188806398,88.11156065401875,51.05949733201666,205.44727662095008,117.65912872263914,48.864119000558176,28.99006315361679,60.89202704213535,56.14173360452901,36.04317715826423,246.10071463110475,149.74749114811803,11.985698071091363,43.76240122310502,68.80586992568507,297.9451974756014,23.378264850674654,38.58483443487593,117.62928123281517,67.58689204245069,13.6326657540463,6.760367065653042,137.46235335381965,25.928210337663202,156.86182536206513,81.05817218106344,26.2260130383883,196.38745292404664,187.9572337992259,135.32315662269153,66.05913190603749,55.39606737833768,101.99344473883284
AOI3 Absolute Saccade Angles,144.88289071181902,0.44883076895790613,-175.13005615646208,9.60975786816243,-140.3540702309334,118.48380514258996,26.64398299610798,-125.64255168474025,176.23712809685364,135.18011641357802,-2.957659873753759,-5.337777113341593,14.552429866991714,38.46758853377235,-174.2464889813645,-124.50501285708367,113.27605363685247,170.90466608030053,-24.79367169053612,16.831488428184286,12.797734559327004,0.12475154168907923,-178.816428396348,-21.794003498125402,4.003140840868265,27.615587401676343,-64.46802194462434,-150.9799064888801,171.27692594046738,-177.72788272553953,179.67690755203685,26.02600633217615,-52.39015442812713,132.68892524538228,164.07842019302478,-23.648375079680417,155.65148259261522,-22.46709799374421,58.82429557721434,-137.2100852068317
AOI3 Relative Saccade Angles,35.56594005713888,4.4211130745800284,4.739814024624495,30.03617190090419,78.83787537352336,88.16017785351802,27.713465319151787,121.87967978159388,138.94298831672438,41.862223712668225,177.61988276041217,160.10979301966668,156.08484133321937,32.71407751513684,130.2585238757192,57.78106649393612,122.3713875565519,15.69833777083666,138.37483988127957,175.96624613114273,167.32701698236207,1.058820061962942,22.977575101777422,154.20285566100634,156.38755343919192,87.91639065369934,93.48811545574424,142.25683242934744,169.00480866600688,177.40479027757638,26.349098780139297,101.58383923969672,5.079079673509386,148.6105050523575,7.72679527270518,0.7001423277043672,1.881419413640574,98.70860642904145,16.03438078404607,
