,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
AOI6 Saccade Lengths,81.88161595757998,149.81101642675583,22.556782600443654,22.57486833522191,53.554664616572474,3.59477520990154,59.077039643791885,32.762136816490056,39.759475696295006,65.87266333474575,33.911948492574965,26.434151916320566,74.23592442424126,74.19438418884091,63.46764096576695,70.6649894801919,143.38740267884728
AOI6 Absolute Saccade Angles,-80.71722429768005,165.49709334540344,-35.59286149255608,-29.85023177877859,126.26739379548596,95.0430471590466,-95.89131107365611,80.37898955595622,101.3672030277091,-53.84325608054744,66.35218657708553,78.15007543812591,-58.761985111398076,158.168093827033,-36.14581355440916,35.43954662132198,178.29525610192056
AOI6 Relative Saccade Angles,66.2143176430835,21.08995483795953,174.2573702862225,23.882374425735463,148.77565336356062,10.934358232702689,3.729699370387669,159.01178652824714,24.789540891743478,59.80455734236704,168.20211113895962,43.087939450476,36.9300789384311,14.313907381442178,108.41463982426886,37.14429051940144,
