,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
AOI5 Saccade Lengths,25.00173991036632,71.6995127512424,24.796049581974284,59.80706253610225,54.93410599930252,159.3669372531693,77.90836668009925,47.370703166753444,43.628086735948834,147.51497379493406,68.12698702482619,42.20278697278833,14.750342364857472,30.282754713373254,41.46710780334562,8.632159656779484,35.60203958726278,35.37659422557027,96.84624083333608,10.92075321826446,25.17449550453237,4.162448466874158,10.162034506966776,18.148967232670362,10.847965744287324,69.97841270455673,13.822123232132938,15.582392969026438,27.82719428440006,26.59454724263616,37.268087335080025,16.20882956560468,15.851912630830684,86.202944591225,129.0450217889762,42.48552984384957,56.69215248762092,39.80079099043106,42.05142560581698,124.61839859740736,144.82672658531357,139.64501004169648,37.21572743779642,61.63552078638636,87.71825983223947
AOI5 Absolute Saccade Angles,123.2293388632086,-161.34076486176608,23.34392955736993,175.61932297550302,169.76623216913225,-13.74076753970504,170.76671468600122,76.41212629779788,153.33017068482997,-32.35837840838586,136.58731044385905,147.43708640674743,161.80870511209534,175.50548044652325,-139.73915730957515,158.63703166457256,-36.19588399253387,-23.30807846741841,-169.78417083632957,11.512709065259143,-1.4180030100763665,164.46081286307123,33.417644043284916,165.33799538688626,37.01641790795953,125.97459173219312,-97.58270325372102,-111.10848105254169,-66.6278518810177,0.24901649620915703,36.00507082152894,-24.397418540915236,-72.33455533177639,165.84533598026417,15.10807666961395,-39.525784327154874,169.1463843313442,-110.87643990498964,104.81803176213757,-6.348676302756211,175.1032610696406,6.304262339870927,-162.2890362837988,-159.63215700743046,-173.25599469747127
AOI5 Relative Saccade Angles,104.57010372497463,4.684694419135973,27.724606581866915,174.1469091936292,3.5069997088372644,4.507482225706256,85.64541161179666,103.0819556129679,5.688549093215831,11.054311147755083,169.15022403711163,165.6283812946521,166.30322466557212,135.2446377560984,118.37618897414771,14.832915657106417,167.11219447488455,33.52390763108886,1.2968799015886983,167.06928792466448,14.121184126852405,48.95683118021369,48.07964865639867,51.67842252107329,91.0418261757664,43.55729498591413,166.47422220117934,135.519370828476,113.12313162277314,144.24394567468022,119.59751063755584,132.06286320913884,58.17989131204056,29.262740689349776,125.36613900323115,28.672168658499025,100.02282423633376,35.69447166712716,68.83329193510623,1.4519373723968048,11.201001270230334,11.406701376330293,177.34312072363164,166.37616230995917,
