,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
AOI3 Saccade Lengths,190.28647647090102,41.65073048266597,272.0933754470621,154.11927724080272,36.43480237050649,54.78562453463044,47.80947812042135,55.44109578319685,194.81525561963713,216.60007890571578,139.38267309848982,235.25855650768045,195.17561389161241,38.12538021442681,37.42049457270312,33.12070148229133,272.40369232905505,62.25853087266336,35.6214965589125,58.06801688815509,33.93072201053826,14.307797808545835,41.36832971294055,72.75152587079428,29.838077749161624,26.043131234935217,30.9821424487584,45.94493653716669,49.79432505603448,15.229731688959944,31.987682932823937,73.7936235516635,71.18689472132624,63.709932993355686
AOI3 Absolute Saccade Angles,-1.1329996796784194,-66.17444104322952,170.71078152899278,-7.9375101324584,165.2477852223112,167.05632542903257,-117.44424126422491,156.4750453002728,-10.202354320184236,13.428378755857308,-162.0840189019801,-177.84475126752812,12.820570721782673,-84.13245841044497,-21.714433568699057,89.42615604367879,177.91812227978457,-23.21769331280036,6.231024927958742,132.984518376296,-67.97790019104548,-109.1639625363319,15.629255081489772,-170.25385601293968,122.979314745723,-83.29810730335832,-101.7709229873795,107.20292347847443,29.821225154867335,-130.04721454929668,-168.57206320474947,-43.76434910884878,20.32716848458969,42.36592382406851
AOI3 Relative Saccade Angles,114.95855863644888,56.8852225722223,1.3517083385488313,6.814704645230418,178.1914597932786,104.50056669325748,93.91928656449768,13.322600379542987,156.36926692395846,4.487602342162607,164.23926763445192,10.665321989310813,83.04697086777236,117.58197515825408,68.85941038762216,91.50803376389426,21.13581559258489,150.5512817592409,53.24650655166277,20.962418567341448,138.81393765471358,55.20678238217834,5.883111094429438,113.23317075866265,26.2774220490813,161.52718431597881,28.973846465853917,102.61830167639292,20.131560295836003,141.47515134454719,55.19228590409933,115.90848240656152,157.96124466052117,
