,Mean,Standard Deviation
AOI1 Saccade Length,102.78163315443847,105.94394202472664
AOI1 Absolute Saccade Angles,64.74993150062693,121.1983167611683
AOI1 Relative Saccade Angles,92.06990274514217,44.818061688594874
