,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AOI5 Saccade Lengths,221.96657049966936,60.800678012990026,139.7443027204185,58.723814325551984,55.13048181619112,109.82973367682021,51.86946708943413,207.5404084210151,81.52774643259359,119.57830832443777,30.565373888827246,10.925155190321712,44.486021875377695,111.58096667320036,104.82993201161,34.171080435520125
AOI5 Absolute Saccade Angles,-2.177465520186625,125.60550581722283,-166.06664311950325,56.9969470951038,-41.95913956200576,15.834247789923484,-59.83784585296294,162.9687662834826,-162.6948293673142,-11.766754127495616,100.3786040515184,-120.91274915656689,-100.98348606192693,33.5234369749416,-148.59338488345122,39.75250858512143
AOI5 Relative Saccade Angles,52.21702866259057,111.67214893672605,43.06359021460705,81.04391334289043,122.20661264807076,104.32790635711356,42.80661213644554,145.6635956507968,29.071924760181403,67.854641820986,41.29135320808526,160.07073690536004,45.493076963131465,2.116821858392799,8.345893468572626,
