,Mean,Standard Deviation
AOI4 Saccade Length,85.42316854949848,71.39990017726636
AOI4 Absolute Saccade Angles,11.533200413135802,104.23029616300826
AOI4 Relative Saccade Angles,79.97714648899915,55.38576480815424
