,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI2 Saccade Lengths,46.88618110448159,24.40841548724744,43.199598194866915,547.3706703241272,295.74752081623416,123.60039192939408,237.0812474031884,14.986803711717753,86.06789500946702,83.947569665518,159.42474370309327,123.47596629331954,80.64417933626268
AOI2 Absolute Saccade Angles,-143.63597133076814,-145.1259830911925,37.23649592751032,3.392758278676464,179.7596983859056,-165.32965772157274,178.099630243442,-100.31965288340788,-162.66216330886476,80.30259547702252,-1.666689738104471,178.4052604931668,-131.5568723045648
AOI2 Relative Saccade Angles,178.50998823957565,2.3624790187028055,146.15626235116613,3.6330598927708806,165.08935610747832,163.42928796501474,98.41928312684983,117.65748957454308,62.96475878588729,98.03071478487301,0.0719502312712573,129.96213279773158,
