,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI3 Saccade Lengths,337.0917883161524,75.73596156525133,194.3772421614302,438.70781105237415,79.18767937065901,74.76694086575186,21.556207960780576,53.882525509017356,49.90320850482735,44.618701371800256,111.16161579269261,172.01471725747328,6.596404140215127,20.630955250033598,131.50302363737634
AOI3 Absolute Saccade Angles,-0.5891451659364131,-41.16245752830357,-173.38301549371755,170.79486866847236,-75.27926302230237,138.64073041236549,147.7634862593691,-0.9033700398213195,-128.12645528668517,62.023590878033446,-14.680634055776807,-172.5041726516201,77.47696559452001,90.3935023287448,3.3402085450001233
AOI3 Relative Saccade Angles,139.42668763763285,47.779442034586054,164.1778841621899,66.07413169077475,33.91999343466786,170.8772441529964,31.333143700809597,52.77691475313617,10.150046164718601,103.29577506618975,22.176461404156715,69.98113824614009,167.0834632657752,92.94670621625531,
