,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
AOI5 Saccade Lengths,47.10273399443384,95.06609719608079,228.30299104606488,29.407316537387114,49.187326675545464,172.27214669702997,94.54188495883247,51.266745755037924,384.93072362991427,161.32923310853423,152.51009215629583,53.23442043332667,88.16463057719197,73.57176487120844,164.030802661109,26.518462907132495,2.0098127362153666,23.06599284091339,71.9870678009764,233.09571253144225,104.30120052189184,120.44677891389061,145.79488133993385,102.03433506843825,195.05522032639163,172.49008047511833,14.926739623693406,58.78401252527911,66.6418378457986,245.40437624850944,86.44158060108192,13.313415976149685,39.88715344430719,221.1056832167532,24.82141189430592,58.82654981228588,29.83276309868339,60.49292246348085,40.97892023120232,80.37915736857899,94.70073862939303,97.10707181434486
AOI5 Absolute Saccade Angles,137.59276375631032,-7.480156855165475,-179.72837947357044,133.3215509301714,171.5591748722753,-7.909064191355358,161.23741457502032,-142.69283410616615,-1.3458541373604183,-168.36571659065285,175.71416623541185,5.930701939796494,163.87631540448155,-156.52292856054208,6.7169721994732665,-179.0948376751552,28.918932368717673,26.338473853882615,167.41253635765435,-7.235920914541457,-174.9800208026486,166.74916179359775,-17.296852520830925,24.310267099432522,-166.6660277151573,20.059802367468006,-31.091660153683186,-167.39730719974858,32.4418887511133,-165.34702808747207,25.027114915415254,17.777366038588383,-55.51935456604437,-177.51027383511715,45.545297807914096,3.495141047678981,-152.01014215532533,139.10500934575396,-35.90799205634355,33.87047206388476,-51.08109899091317,22.45714992321961
AOI5 Relative Saccade Angles,34.927079388524206,7.751777381595026,133.04993040374185,141.76237605789612,0.5317609363693535,10.853521233624312,123.93024868118644,38.653020031194295,12.980137546707564,164.0798828260647,10.216535704384635,22.054386535314944,140.39924396502366,16.760099239984648,5.811809874628465,28.013770043872874,177.41954148516493,38.9259374962283,5.351542727804222,12.255900111892846,161.72918259624637,4.046014314428704,138.39288037973654,10.976294814589808,6.725830082625288,128.8485374788488,43.694352953934604,19.839195950861875,17.788916838585365,10.37414300288732,172.75025112317311,106.70327939536725,58.00908073092721,43.05557164303125,137.9498432397649,24.4947167969957,111.1151515010793,4.986998597902495,110.22153587977168,95.04842894520208,106.46175108586725,
