,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI6 Saccade Lengths,23.94429706573117,155.01518006112914,52.073165868320004,36.00694729312076,10.943797430996549,11.655344728244765,118.60144468101363,214.7810416307268,31.165424092090568,297.0240052447531,73.92568559879604,94.73966154072276,60.376885600937165,151.1540060670848,114.56351021725828,63.84539757327749,81.54862791889195,135.27854495696994
AOI6 Absolute Saccade Angles,-21.5763697247068,-171.72876245334848,71.7391780730263,130.91375246561492,-100.63417684942675,-2.5687046406029252,6.537524407753625,-20.81014039053662,9.907310285231457,-177.65524117745088,6.1838112606212015,27.0072960349396,-12.514879501268812,-169.30367435845446,166.04427848360103,-145.91977760898067,81.8029172457955,-2.570267792699527
AOI6 Relative Saccade Angles,29.847607271358346,63.467940526374754,120.82542560741136,51.547929315041664,81.93452779117618,170.89377095164343,152.65233520170975,149.28254932423195,7.562551462682343,3.839052438072086,159.17651522568158,140.47782446379156,23.211205142814336,155.3479528420555,131.9640560925817,47.72269485477615,95.62681496150498,
