,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
AOI4 Saccade Lengths,337.83769322036665,111.16825777223953,250.2364011736719,347.31530313017447,93.27251584187914,124.81185788317377,53.38707702718434,102.95942954760302,153.13570800862766,196.5072440413758,61.83215345722377,278.585231101004,174.1548351764412,77.29985796938416,50.89287117666585,90.15910259310301,94.94136720122685,18.258281455929303,57.87730873284814,99.65786778064015,50.50272820515413,44.43900435992883,105.88647744974341,335.12152805200583,38.85467711124022,95.63717748362716,84.37078024464242,85.79580915323774,52.6014958063431,112.44081546715887,182.6354536107432,117.81163959592985,127.99042286124549,52.740071580380466,90.71784133179402,88.08329202234266,104.42148504488532,255.65140878060492,69.12420129779301,11.435292200282902,170.92077431052115,201.72182555936857,154.49564351382435,50.52510667149639,86.19524861380877,91.82508482812298,150.75704862038057,79.61244230694338,31.641042853843576,15.195851387116349,395.81696564229344,80.6345539352127,49.42092562836962,31.85703041061445,19.752123607934937,13.660307213918374,45.346707734765715,125.69652060170091,168.22103137144813,131.679971357884,231.88747852149382,91.20560197898969,85.57943318614838,166.4579723510656,103.01159484954361
AOI4 Absolute Saccade Angles,174.47572214799686,-1.124152723474937,-0.8964647117327262,-173.67297773220517,15.697936065411657,-4.989243047521301,-8.809458398949808,146.7479172517998,-158.7435595416135,6.463728089796124,145.1620165474103,-169.38886265685412,-5.3401443109134155,76.02242541114896,-168.13906967619232,-136.62092108759552,5.08649422399958,-33.57286635230049,-179.43644345788297,26.631143592839454,-149.9359036170961,55.49984546682503,-176.04275235841314,0.4855603988218296,175.00812076232074,-163.00335655506495,-169.83294325433351,25.968137308316088,-97.90324157456664,143.20889995327926,-16.090311437569103,-179.26589787707795,168.23389452046354,-32.08389863397372,38.97621913379011,-126.19525452342377,156.16449835586008,6.1186096409431325,-71.63307852454102,-15.49951891467807,-179.78017802841364,17.212881030019425,-157.35876299345222,29.928940355527878,158.7112238553083,171.92814657385256,175.87758548927317,-179.351401350729,-9.321282479995098,-48.685069130044795,-3.939271271782023,-13.708579151335814,62.0183669363605,156.761617794914,-178.6742057812066,-178.54520234683946,-173.24935398030544,4.426540635089552,-158.83734724741063,170.279115354529,168.76999499756514,-125.49728229164182,40.317963851926706,-11.031561360872859,0.6751529122762883
AOI4 Relative Saccade Angles,4.400125128528222,179.7723119882578,7.223486979527534,9.370913797616849,159.31282088706703,176.17978464857148,24.44262434925037,125.4914767934133,14.792712368590387,41.30171154238582,134.5508792042644,15.951281654059322,98.63743027793761,64.16149508734128,148.4818514114032,38.292584688404915,141.34063942369994,34.13642289441751,26.06758705072244,3.4329527900644634,25.435749083921113,51.542597825238154,3.4716872427650407,5.477439636501066,158.0114773173857,173.17041330073144,15.801080562649572,56.12862111711729,61.11214152784588,20.70078860915164,16.82441356049117,167.49979239754146,20.31779315443725,108.93988223223617,14.828526342786105,102.35975287928386,29.954111285083055,102.24831183451585,123.86644039013704,15.719340886264435,16.99305905843306,5.428355976528384,7.2877033489800676,51.21771650021959,166.78307728145575,176.05056108457939,175.22898684000208,9.96988112926613,140.6362133499503,135.25420214173724,170.23069212044618,104.27305391230367,85.2567491414465,155.43582357612058,179.87099656563285,174.70415163346598,2.324105384604994,16.736112117499836,149.1164626019396,178.49087964303615,114.26727728920694,14.184753856431483,128.65047478720044,168.29328572685085,
