,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AOI5 Saccade Lengths,65.14009819875143,78.68088880148294,168.0971408912877,39.64224502083595,41.45990196148929,40.000192706098154,20.654694684084664,39.408504092865236,42.074174116752566,41.13848013609006,38.11202509172607,8.206439939039702,38.81272977325418,53.87917217413432,44.08361058181253,49.09120284710523,19.197236616413207,58.60048711907231,32.59413497329955,7.970163561741141
AOI5 Absolute Saccade Angles,5.4410650494297235,65.707582405783,-155.90963574697253,-170.03938733511328,96.53682257847707,-79.54101534750689,-6.4610158696578175,54.98808799849212,-137.7308835458223,-168.38189557257166,122.15732096021542,-89.54934630305334,4.179255531115256,96.05396279529197,-14.471515968194016,-81.89460527230258,164.87753732273194,73.05546644792305,-169.9465314925328,-155.53353193578388
AOI5 Relative Saccade Angles,119.73348264364672,41.61721815275551,165.87024841185925,86.5762099135903,3.9221620740160716,106.92000052215094,118.55089613185005,12.71897154431444,149.3489879732507,110.53921653278704,31.706667263268734,86.2713981658314,88.12529273582331,69.47452123651402,112.57691069589141,66.77214259503452,88.17792912519111,63.00199794045586,165.5870004432511,
