Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
11905.750332599337,13753.933333327373,11954.341176474796,8079.190000003577,9436.414285719395,12394.547619051877,17825.519047623588,12100.774695127475
