,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI6 Saccade Lengths,17.419273798071647,120.2453008997605,19.371575026106115,4.880050422398464,78.26217864635662,34.85648290167787,25.915926082843523,17.91230476811755,11.472595055850542,36.136692196732625,51.92408451205308,62.39143296053345,133.91265145671778
AOI6 Absolute Saccade Angles,10.841217295225638,-0.3460308986732297,116.47438933304545,-166.71853103848068,130.84743052092088,-125.81677234895565,-117.62505129704819,-108.93287678742912,-98.20930560242877,-6.274280974012582,43.6786024206907,-19.507768613709075,-173.79307189264946
AOI6 Relative Saccade Angles,168.81275180610112,63.17957976828133,103.19292037152611,117.56596155940153,76.66420286987653,171.80827894809255,171.30782549038094,169.27642881499966,88.06497537158381,130.0471166052967,116.81362896560022,25.714696721059617,
