,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI4 Saccade Lengths,115.88762509683887,125.75729340663291,46.06185277438354,70.12928399094943,73.01994623162287,92.47007602576137,62.23105099469554,72.26124237174598,67.80083054615035,20.94076658235528,47.29736379756432,31.612234599419317,25.813165662116845,125.18950680164546,62.55909250156976
AOI4 Absolute Saccade Angles,6.658509394535434,-174.17945723953878,125.05984441522699,-133.87784379520386,53.333335075672615,-173.59581036627253,-65.58555773714335,95.20651133664676,-135.3182497553203,-112.59178662151379,-4.202685422060293,25.790036433135548,47.29955830577509,3.908120322724777,-166.80263419955475
AOI4 Relative Saccade Angles,0.8379666340741964,119.23930165476574,78.93768821043086,7.211178870876493,46.92914544194514,71.98974737087082,19.20793092620991,50.52476109196703,157.27353686619352,71.61089880054651,150.00727814480416,158.4904781273605,136.6085620169497,9.289245477720499,
