,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
AOI3 Saccade Lengths,108.49227160354319,47.95039627038652,108.5493310868922,35.09540833393671,18.930392321021206,8.057182318570057,114.39266781161443,75.64471931151887,77.77794259023446,47.463995224941726,112.42627672024443,47.6081281494845,29.87622529871317,20.30048330305568,12.44010709014044,6.569174866861421,25.01608169449838,22.195793560943088,11.038052554525605,74.0146009250425,87.87459730963927,37.10480391019335,74.11945853247705,197.69550078150016
AOI3 Absolute Saccade Angles,154.69239340496057,-117.03463232374722,158.6028182149753,-125.97981422875459,-120.36710450303424,-77.67475557504218,-5.669386814556155,111.19508764093086,-160.61744200405653,-80.8275528681663,-1.1812281482074054,179.76536335467438,171.08331309080882,154.7049344056458,149.82498940367023,141.58707562112755,100.25272399152729,91.1728896104712,93.90437770788074,-100.23175901621968,19.36933669652897,-62.71466557860531,104.37959243168788,-17.88210130449553
AOI3 Relative Saccade Angles,91.72702572870776,95.63745053872248,104.58263244372985,174.38729027427965,137.30765107200799,107.99463123951396,63.135525544513,91.81252964498736,100.21011086410977,100.35367528004112,0.9465915028817735,171.31794973613447,163.62162131483691,175.1200549980245,171.7620862174573,138.66564837039974,170.92016561894394,177.26851190259043,14.136136724100396,60.39890428725136,97.91599772486572,12.90574198970679,57.73830626381657,
