,Mean,Standard Deviation
NOT_AOI Saccade Length,50.91511402146731,82.08677730827638
NOT_AOI Absolute Saccade Angles,8.752114572883674,101.9368331307718
NOT_AOI Relative Saccade Angles,144.55051098713835,45.93835069878531
