,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
AOI6 Saccade Lengths,327.7780994848139,21.52272361524371,579.1334924766866,184.68411481366547,171.74923338745785,529.1316489129846,40.52503940128003,517.214858637546,162.4476377853315,108.98294150686317,87.00322564082339,16.415271299949346,382.96664697721656,638.9076504817805,313.7120853754973,434.8993083863433,46.556085447544994,89.05760452459842,726.0549527890365,332.56576494490037,367.5475895390192,688.1654715836378,278.4086455828195,98.43504560893751,73.33578484258051,349.540683174905,151.67623066163804,129.03430572853694,158.95601763103224,8.678702099281796,129.09990561767657,139.7801552093939,77.10932877249476,37.4450280465559,14.43005506570201,203.9618069046911,328.3429841840739,152.53731948670622,128.64789715960683,76.72311738812469,42.201607680218565,71.0667304957233,81.09169534690503,18.572173731230325,62.986274845529614
AOI6 Absolute Saccade Angles,6.918721018519683,103.89565804035065,-173.28369291518732,5.005196253745895,10.434024887138413,177.14204967923192,-89.67768123366783,2.477990021052618,172.8439224476452,-42.8231269468994,120.5156627318681,-66.97218006992311,-179.09574349750946,-2.3837668130478575,174.10444946153123,-179.88559179967191,153.81985231511874,-145.84869204173427,0.5361278498697845,-173.64218611354602,168.12995921932156,-2.8557382263933135,-173.45007813807433,-6.424444036740569,23.875706391613868,176.40471601778893,-177.7075506371794,-159.12896735588453,20.356542914116265,6.243257470859884,11.407218136014228,-163.834118617821,-146.83221650022136,165.19208174575164,63.054790143257236,11.511402007333215,-174.16855404751303,-10.794712727928585,13.492284297165893,143.10447803456012,-106.82017213868362,-168.43147271421566,21.97836557593307,-137.6116699275085,5.4048722273231755
AOI6 Relative Saccade Angles,83.02306297816901,97.17935095553796,1.7111108310668035,174.5711713666075,13.291975207906514,86.81973091289971,87.84432874527957,9.634067573407423,35.6670493945446,16.661210321232506,7.487842801791204,67.87643657241364,3.288023315538375,3.511783725420896,173.99004126120312,153.70544411479062,119.66854435685296,33.615180108395975,5.821686036584214,161.77214533286755,9.01430255428515,9.405660088318985,12.97436589866624,149.69984957164556,27.470990373824947,174.11226665496832,161.42141671870513,0.5144897299992142,165.88671455674364,174.83603933484565,4.758663246164781,162.99809788240032,132.02429824597297,77.8627083975056,128.456611864076,5.679956054846228,16.62615868041557,155.71300297490552,50.38780626260578,69.92465017324372,118.38869942446796,10.409838290148723,20.40996449655845,36.98345784516834,
