,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
AOI4 Saccade Lengths,120.82292725763702,69.29596426782628,205.70064031940564,30.754237337224062,75.21587741039751,44.92200142369773,117.11964497180988,52.575344615349806,82.45909153298626,85.23300171743406,127.99736837839546,179.38523990068884,66.01262959376271,353.87877044448675,313.6085157803207,235.5378800702775,398.46467934069653,99.26531095299883,7.0813221924017995,76.9390495727375,504.53038204983864,139.12406185445795,209.27059288235887,420.77258807320345,295.5567756756047,543.8114107346454,615.4748535261963,224.2652506601537,85.59104732559823,258.70853999042384,25.240839632459696,71.24605211431509,88.48698003289937,82.30905125351059,19.260638791127217,411.03426654824085,38.34997048176347,22.040363937293144,169.5237816917711,163.68676182048893,177.94627330795402,27.605884854112457,92.94819621257642,486.9393215584794,84.37697706074059,303.4350045060391,254.74565348820352,532.503576168062,55.198502524522155,410.6575736759988,397.86822361512753,212.55766581928523,133.6020245518429,118.1889849859475,363.8238407976814,186.2890568288157,54.73062755357737,213.71683849701816,142.56376257869152,49.69967143284637,292.1901825665322,67.02566170096647,253.39193977904878,90.46546972394667,212.79452010599042,225.26055467055028,139.56645751060293,179.48293558733508,89.07875351415412,52.62922022622777,270.6903327461638,12.30481137884312,148.1484181209548,124.40806058997514,372.15802934096695,89.58437756671246,21.131966141833615,64.47762816085586,128.36574568826939,179.5121501136911,198.7088884061599,43.69106228466418,83.69369765307,111.02262696296904,315.7813850431498,84.11719735230133,34.93833266852833,19.236947294698325,335.29889217422476,27.211850268091563,86.32925521932108,217.85983219381066,252.50155223214244,111.92526456806056,165.3216913473898,226.6071224349871,73.29391640011235,239.02433653085447,294.68655631365556,52.12150919249843,152.20159296468202,403.5173187802131,56.97514046740724,763.1446729920566,174.66938926436976,408.93498819205934,185.439330720788,204.9017377496378,208.75838669016628,441.32246738544416,845.7450739726445,51.93857201770476,43.35107083754618,731.9107525088798,172.9019029409651,402.6211678139706,50.930911638277905,60.30348207630371,92.67826108729996,297.48325887586407,315.4558898953226,281.62690067642524,199.26908509391225,79.80909844109387,77.20286934732592,724.3955870754264,718.7312190929547,252.64716860645308,364.3156025865117,727.6951467673248,558.8770412329942,89.41252546019942,112.3344661305538,232.21084775122492,68.49585296290901,213.89590396995135,208.41520210222478,88.10959905909903
AOI4 Absolute Saccade Angles,-20.806301355213233,42.81585342666731,-16.474350909468956,-159.43328021304222,42.31059497898376,37.528034692406045,-151.74566812907736,5.086822016700676,36.68058398533361,-63.351757600487204,162.3292904978935,-171.47638211051458,-179.04628550882333,-0.8636944870361499,173.07720199422894,-6.326600093647236,-176.64318401613895,8.583389434366632,-175.6392856848551,173.67380864787887,2.6807668654271177,-15.121940996968583,179.58682667081257,174.35190812208654,3.4884029795542295,-175.60640676008413,4.603994889442085,-160.82615439145115,-179.27987938358748,175.6208442791127,-135.73118113766327,-4.431701231411859,163.10354409720856,161.23404846845366,21.32985577412838,-5.4644774160748115,10.59995893821444,126.3566007706859,172.01797886232734,0.6574227700262236,-17.82882637646064,21.747846349405098,32.76012110751702,-173.53519763465744,163.74890587905736,3.294749943940426,-175.43096398639486,-3.7494681848413025,109.44232994563549,-172.3767429769701,6.002638382145152,-4.78222910952538,-178.25471507304508,-1.3589845782085705,176.09329202973578,179.49291125177365,176.8809758412655,-4.816797788837461,-168.56196108822706,165.93740807760705,6.606602497125097,-148.5769727693912,168.79083599062824,-172.2262500641884,3.4471009564343644,-169.80632949012065,165.37496024042326,-1.917838017778916,-167.27717457576608,0.2619706317917061,171.61732708234084,161.96938451116242,-30.52959279249284,-179.4668367116356,3.4974072432213967,32.05476523950956,-56.13480438378472,-40.35268867102728,152.30835022935685,-179.2866128384043,-19.421595407735207,167.66890969559407,39.500066733154895,177.7714687441463,-9.14527925541246,5.280804323410179,109.99098742509095,-95.71712361721791,-175.0861332641181,-169.30053476105644,24.241864681370128,176.70421875048342,-8.048482862344395,-171.96048074363384,15.836364510535745,173.7499220777373,-63.288204166293575,6.487113774768642,175.83357238665275,-45.2189177028757,16.090782765470333,-8.11788797733921,146.87219447293256,-179.08574545829234,8.646168741720833,-2.945674414252308,171.3809236043739,175.05155363844963,-20.231782480445872,-0.7585903037690168,178.48371048498933,87.88782998248216,-13.639866554157395,-4.527608422506986,173.14730462846313,4.177328169598912,156.93504356214186,-106.13021049011667,-175.0108490654698,-178.03508887293034,178.98277865132576,8.683643520391,-6.046807497465663,31.70925668863953,-132.60370071606874,-179.65632715919548,1.2151310497764964,172.42221682534816,177.6431419316386,0.08537484603062798,-174.9400822833561,148.95878078320726,-36.58818649198554,171.78435351897537,142.85508593446247,-1.437982870681824,-16.80533660601478,31.5387698794649
AOI4 Relative Saccade Angles,116.37784521811946,120.70979566386374,37.041070696426736,21.743875192025975,175.21743971342232,9.273702821483408,23.167509854221965,148.40623803136708,79.9676584141792,45.68104809838072,153.8056726084081,172.43009660169122,1.8174089782128247,6.059103518734903,0.5961979121238185,9.683416077508296,5.226573450505572,4.222675119221729,169.31309433273395,9.00695821754826,162.1972921376043,14.708767667781126,174.765081451274,9.136494857467683,0.9051902603616554,0.2104016495261992,14.569850719106787,161.54627500786364,174.9007236627002,131.35202541677597,48.700520093748594,12.464754671379591,178.1305043712451,40.095807305674725,153.2056668097968,163.93556364571077,64.24335816752856,134.3386219083586,8.63944390769893,161.51375085351316,140.42332727413427,168.98772524188809,26.29531874217443,157.28410351371477,19.54584406488307,1.2742860696647256,8.318504198446455,66.8082018695232,101.81907292260559,1.6206186408847592,169.21513250832948,6.5275140364802935,3.1042695051634848,2.5477233920556746,176.60038077796207,177.38806458949182,1.6977736301029447,16.254836700610408,154.49936916583414,20.669194419518032,24.816424733483725,137.3678087600194,161.0170860548166,4.32664897937724,6.74656955344501,155.18128973054388,12.707201741797801,14.640663442012853,12.460854792442232,8.64464354945088,170.3520574288216,12.498977303655245,31.06275608085725,2.964243954856987,151.44264200371185,91.81043037670572,164.21788428724255,12.661038900384137,151.59496306776114,20.13498256933094,7.090505103329234,51.83115703756088,41.7285979890086,6.916747999558762,165.5739164211774,75.28981689831923,25.708111042308822,100.63099035309976,174.21440149693834,13.54239944242659,27.53764593088672,4.752701612827802,16.088002118710552,7.796845254169589,22.08644243279846,57.038126244030856,110.22468205893779,10.653541388115903,41.052490089528426,118.69029953165398,155.79132925719045,25.009917549728254,145.95793993122493,7.731914200013183,168.40815684402685,5.673401981373791,176.3293699659243,15.283336118895487,160.52680782332314,0.7576992112416592,89.40411949749281,78.47230346336045,170.88774186834956,2.325086949029869,11.030023541135765,27.242284607457073,83.06525405225851,111.11936142464683,176.97576019253947,177.01786752425613,9.700864869065224,165.2695489821433,142.2439358138948,15.687042595291729,132.9473735568733,0.8714582089719426,8.792914224428333,174.77907489370955,2.4422329143920307,4.974542870613281,143.89886306656337,5.546967275192796,28.372540010960876,151.0707324154871,35.70693119485571,164.63264626466707,131.65589351452033,
