,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
AOI1 Saccade Lengths,515.9901010492413,119.92644873882485,35.614906874729215,30.080022041967677,22.922955492045443,35.726444281700445,112.7448002589999,90.63047754727411,38.52478169799648,19.12832752354524,11.679223901380368,140.2858673454592,489.7345443984094,684.5104388611816,416.95311483282387,161.03075907116778,208.07575590808503,97.06368521919475,281.4210288055186,253.86225365954357,24.49429357030618,112.6233864550441,181.67581075799362,276.8706125352855,130.09640655136778,322.95408577644764,233.2263146692269,426.7674990085654,112.83291181601956,600.9003759763018,430.62966817770337
AOI1 Absolute Saccade Angles,-177.61032124398346,-3.565693210834461,52.49990224609501,-63.24473664147037,32.82012092640412,19.01746733440326,-27.451816740471468,154.76341999466734,-133.4824791432945,66.64277462485254,-159.33989151361712,13.12350818119192,-6.256254475385337,178.57880231655156,-4.290118784365114,-3.7898542964636266,169.89769772392978,-164.49855292381102,168.372300195983,2.1128298137181587,-19.096852936777182,-10.740130461214584,-163.47911396505194,3.1909954399778724,-175.41175100169946,177.98478378770665,7.72958595594958,-175.03173944024192,14.89279984830996,2.739340194523687,178.83760270595195
AOI1 Relative Saccade Angles,5.95537196685103,123.93440454307054,64.25536111243463,83.93514243212549,166.19734640799916,133.53071592512526,2.215236735138814,108.24589913796181,20.12525376814701,45.98266613846963,7.536600305190978,160.62023734342276,4.835056791936916,2.868921100916693,179.4997355120985,6.312447979606602,154.3962506477408,152.87085311979402,13.74052961773519,158.79031724950462,171.64327752443742,27.261016496162675,13.329890594970218,1.3972535583226886,173.39653478940608,9.744802168242954,2.761325396191468,9.924539288551847,167.84654034621374,3.9017374885717064,
