,Mean,Standard Deviation
NOT_AOI Saccade Length,118.80272095874194,106.24517811025324
NOT_AOI Absolute Saccade Angles,-4.027240071301424,108.20161528838686
NOT_AOI Relative Saccade Angles,115.20121099067448,54.01016359644507
