,Mean,Standard Deviation
AOI2 Saccade Length,52.39926202281886,17.56535386271767
AOI2 Absolute Saccade Angles,20.15744516255671,127.48888523551898
AOI2 Relative Saccade Angles,56.47011544632295,57.20501523306753
