,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
AOI6 Saccade Lengths,46.67089820649418,48.14747624192455,34.7259118782766,80.03036582396224,27.605067075050385,87.88838199551599,30.42649971573264,7.305302258363932,10.807453741526018,56.076677493607086,101.47285963854061,86.96783687149625,58.24521864832383,40.61817421598369,26.946578939435287,106.84331841822281,198.00511895676038,271.9828113831869,67.82663905771814
AOI6 Absolute Saccade Angles,-122.39769227194606,75.69346537216023,-71.11637208940138,48.26381962165013,-39.60136394188991,-160.22277705095357,76.79262051482978,-163.82695434823833,-114.55719781394266,-60.167530268276316,33.96707072906818,-143.2267804473284,65.30760941999279,19.529164855898987,-44.010960535212924,-172.56825459183332,4.744081203283752,175.61479723019215,-69.04409621585224
AOI6 Relative Saccade Angles,18.091157644106282,33.19016253843839,60.6198082889485,92.13481643645997,59.37858689093633,57.015397565783346,60.61957486306808,130.73024346570435,125.61033245433364,85.86539900265552,2.8061488236034333,28.53438986732117,134.2215554359062,116.4598746088881,51.44270594337959,2.687664204882915,9.129283973091603,64.65889344604437,
