,0,1,2,3,4
AOI4 Saccade Lengths,30.913703023555975,106.53430623661757,54.13432947632442,99.49659900871539,25.805464967409673
AOI4 Absolute Saccade Angles,23.756943602991807,-25.361726553249273,100.82518798072186,-156.84158561243026,88.6247696112729
AOI4 Relative Saccade Angles,130.8813298437589,53.813085466028866,77.66677359315213,65.46635522370316,
