,0,1,2,3,4
AOI1 Saccade Lengths,99.4590323060386,24.483792677942393,35.446013686359414,76.4682425374006,211.87236999550478
AOI1 Absolute Saccade Angles,-165.4408368380305,5.449666738696397,119.50409394194243,-125.69101850838041,16.354291325794062
AOI1 Relative Saccade Angles,9.109496423273136,65.94557279675396,65.19511245032285,37.95469016582552,
