,0,1,2,3,4,5,6,7,8,9
AOI2 Saccade Lengths,126.61033111576664,139.4329687962171,29.241501649337838,329.80186509517466,334.7028417276349,248.08117237817586,396.1094063333666,140.3782158374989,44.54559659331038,6.660020991574502
AOI2 Absolute Saccade Angles,-179.97344250371592,-29.465555260157302,7.4185570536924335,175.62203807208508,0.2629649261978268,-4.863039814409681,175.88816383727485,-162.71322972530422,84.23055553029009,-67.51895311590484
AOI2 Relative Saccade Angles,29.492112756441387,143.11588768615027,11.79651898160734,4.6409268541127355,174.8739952593925,0.7512036516845203,158.6013935625791,66.9437852555943,28.250491353805074,
