,Mean,Standard Deviation
NOT_AOI Saccade Length,268.6005059439942,329.94198214874126
NOT_AOI Absolute Saccade Angles,18.942566465559985,94.8008799806037
NOT_AOI Relative Saccade Angles,134.66797034211382,57.23500972134319
