,0,1,2,3,4,5,6,7,8,9
AOI4 Saccade Lengths,16.720027065028848,46.42696196107432,110.44755116486152,89.39691033830276,182.3407823916251,279.6601258463291,125.02709281537504,46.98792170945015,52.463970939348094,19.014282914056764
AOI4 Absolute Saccade Angles,62.34176007701199,5.842291420778295,21.75249659353169,-8.25551864464818,-166.32724271435399,173.47857533512254,-167.8429087411434,37.34286403425865,-117.90320945213028,-178.7633058897735
AOI4 Relative Saccade Angles,123.50053134376628,164.08979482724664,149.99198476182013,21.928275930294216,159.80581804947647,161.3214840762659,25.18577277540203,24.75392651361107,119.13990356235679,
