,Mean,Standard Deviation
NOT_AOI Saccade Length,84.53793751520162,50.14632992684298
NOT_AOI Absolute Saccade Angles,14.302719965157623,107.49822070982957
NOT_AOI Relative Saccade Angles,102.5902561493588,50.4474503292469
