,0,1,2,3
AOI2 Saccade Lengths,34.25399781542038,81.07634060060956,104.44143838281708,443.65386349665573
AOI2 Absolute Saccade Angles,26.192242459196613,25.787701754274075,174.29712923763972,179.2462446546585
AOI2 Relative Saccade Angles,179.59545929507746,31.49057251663435,175.0508845829812,
