,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
Page Saccade Lengths,9.198769883408358,7.521390685093153,11.182837510122106,36.195848685146984,27.90544374807586,96.90772733909971,90.11556750270339,48.86509318383142,72.28441325727906,67.47020409658444,8.173070677266914,54.364849867548344,115.56861102435253,38.94668131557502,94.25580470568939,148.3466244686566,28.54018677983369,43.53292520610552,39.075494334707734,74.36566049290009,71.6623719543814,68.34142943980216,140.296159437749,54.44035877459988,41.223252680758975,48.75719692101048,11.73402249394658,71.51287809785582,91.98943654864817,115.05618364726196,50.33024663241879,18.376476126738453,62.24597623129768,85.74223795722556,10.541558532349269,29.692935533034273,45.37444475016115,84.57201210657081,35.88549108874609,76.76513052263205,49.0803848109556,71.34704925553045,56.31806038255464,74.60631936198304,73.9590837158487,105.95829490916347,38.49237151709524,199.0635826329127,81.13014969002964,104.87098471996694,62.762565438356866,77.65269991917135,17.97042849631549,116.59599804560156,76.54450969918551,102.76280111623078,112.53275636712573,105.66521740406084,52.260835422967375,66.4342038273361,57.26734968405306,114.78407838900607,146.09875013318245,72.82923150315474,66.04933508154912,78.78541304513845,68.53944917505339,21.423449741015695,98.2620731493842,85.2279300174009,173.22852770942575,134.89633911673272,105.60129319392385,60.712378807433346,131.74501262142545,118.81276055050257,123.86723265751202,83.48935034699922,37.06404899398974,43.54191422443929,41.39837336105524,91.63600730827312,124.09635404455331,48.75493609438929,123.47472054095489,20.935965436073516,115.1013508772166,45.865283349058494,91.69160929206944,55.43439559850898,13.442165417770003,17.295674552118317,59.86364809328055,57.46037790757458,123.82996828767534,98.04674352069556,73.31621113789362,9.325445286073268,93.0394142969206,16.628214941020694,80.72127434883896,123.52669126414601,28.142047362185664,35.23607563838795,133.10115111445884,13.574540924424317,76.42740970706933,21.60702189463823,37.38552855447814,101.36604344755632,138.27110807201979,139.3541759421846,12.993150816131534,73.08934894620889,52.32906741434944,14.339779258625057,106.93727924013889,106.03718068688723,133.9651678048059,101.29540104524749,45.85701711740815,87.12704447052587,85.14839498827534,63.952283827278876,77.68197187264512,94.30837782720624,121.10476066280695,77.4028001768073,72.89900308934462,59.22882516842938
Page Absolute Saccade Angles,62.548797059462224,62.08855057183032,26.691348746823177,-0.47065036285190487,-32.670827410240136,35.29742821962293,23.33287045096736,-83.27218447830032,-71.95000351451374,18.536653453191136,86.40805244902468,-151.213844182036,-124.96790348851438,-36.83995418576989,-117.15745246785586,-141.11587061347302,113.47290789679106,-14.716926731370393,-28.034904464340375,-147.49640090674106,-153.18626592508804,45.073406450138656,33.55035533779901,17.372382997172785,153.6951634849459,76.3035304485992,48.688837017486634,-136.07908661041222,-160.48916935982845,111.58512348720552,-101.06463067662418,14.068752319846181,102.66003755323638,173.5609990302659,-96.86240139285178,-135.12611120182203,-165.75648760151185,91.49650278130777,-139.45593100341648,-62.366793982492275,-155.23678812271785,115.26740369364029,-95.98953521077121,70.06014451740239,-130.34400903058386,68.99079684580072,-94.51243561407853,25.289591957523264,-9.45911354494855,-78.48565444650774,-85.64045235416516,179.64294292572225,55.240022316944405,35.36998949204323,77.4130625133201,152.54835364120316,-160.94807989004605,1.4693049812431542,-46.943777394973004,-15.583701352572117,-24.87266928118552,18.89453888484853,17.03142611668913,-53.58007211603768,-127.25088331145396,172.54942475517674,39.693858665508216,81.5936382061924,57.14225313484213,3.4033207636751315,-179.4459752434052,-137.59642626645174,-151.33490923297094,113.30764021463568,171.35034666177387,-141.37878061314933,173.55680604232637,121.81310154096934,-16.886975902694083,179.82574241173342,-76.83343767830486,38.47575470444843,-154.21349359042333,-1.4465546213404576,102.55596134133394,134.77313403662868,-159.03005429097533,-124.511069627841,46.30527394033129,-131.86610885301087,-22.214405419029916,-97.5179678723279,-66.16547524720346,-86.74463025842954,-118.39059868013328,36.413388013442955,-176.55842342429816,-178.5513537604646,-171.3919681138499,173.35507921169526,145.6810203807344,60.42454869952074,80.15552623264946,146.16342387466452,83.99728826864005,-20.595537935079278,-18.604645683042428,10.242582490930491,-15.109294092639733,-89.70066296492577,105.96770457738288,131.0789932425708,80.28134595499931,150.46824812806932,-129.26188669749138,14.858132531542184,17.090980307971826,-97.32810235691143,40.219796077157035,62.106131880571816,84.05251562605979,141.18223000905272,54.10643764200744,142.58318063765822,54.36552389618379,-146.66562502793965,-41.73882260292414,-8.66352336461331,112.9789607814141,2.975531503683888
Page Relative Saccade Angles,179.53975351236812,144.60279817499287,152.83800089032493,147.79982295261175,112.03174437013692,168.03544223134443,73.39494507073232,168.67781903621344,89.51334303229514,112.12860100416646,57.62189663106069,153.75405930647835,91.87205069725552,99.68250171791404,156.04158185438285,74.58877851026405,51.810165371838565,166.68202226703002,60.53850355759931,174.31013498165302,18.259672375226693,168.47694888766037,163.82202765937376,43.677219512226884,102.60836696365331,152.38530656888742,4.767923627898861,155.58991725058377,92.07429284703397,32.649754163829705,64.86661700352964,91.4087147666098,109.09903852297049,90.42340042311767,141.73629019102975,149.36962360031018,77.25299038281959,50.95243378472422,102.91086297907582,87.13000585977444,90.50419181635813,31.25693890441148,13.950320271826413,20.404153547986265,19.33480587638458,16.49676754012077,60.19797242839822,145.2512944975282,110.97345909844083,172.8452020923426,85.28339527988743,55.597079391222145,160.12996717509884,137.95692697872315,104.86470887211696,133.49643353124918,17.582615128710813,131.58691762378382,148.6399239575991,170.7110320713866,136.23279183396596,178.1368872318406,109.38850176727318,106.32918880458374,119.80030806663066,47.1444339103315,138.10022045931584,155.54861492864976,126.26106762883302,2.8492960070803215,138.15045102304651,166.2615170334808,84.64254944760661,121.95729355286184,132.72912727492317,134.9355866554757,128.25629549864297,41.29992255633658,16.712718314427473,76.65918009003825,64.69080761724672,12.689248294871758,27.233061030917128,75.9974840373256,147.78282730470528,113.80318832760399,145.48101533686565,9.183656431827725,1.8286172066578599,70.34829656601906,104.69643754670203,148.64750737487554,159.42084498877392,148.35403157829626,25.19601330642376,32.97181143774109,178.00706966383353,172.84061435338535,164.74704732554514,152.32594116903917,94.74352831878636,160.2690224668713,113.99210235798496,117.83386439397555,75.40717379628067,178.00910774796316,151.15277182602708,154.64812341642977,105.40863112771395,15.668367542308653,154.88871133481211,129.20235271242854,109.81309782693002,99.73013482556068,35.879980770966455,177.76715222357038,65.58091733511674,42.45210156593154,158.1136641965852,158.05361625451206,122.8702856170071,92.92420763295476,91.52325700434922,91.78234325852559,21.031148924123453,75.07319757498448,146.92470076168917,58.357515853972586,69.9965707222698,
