,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
AOI3 Saccade Lengths,172.9381786841718,16.72681674700869,86.4651040763953,72.51992403044068,67.94423965524355,46.17263192151788,24.131238063386835,13.576636758751226,282.65718924845,38.19438217602126,40.27138399721626,64.92910644593186,247.0997248842637,169.1742195390339,40.11438156285286,82.58352281281705
AOI3 Absolute Saccade Angles,-169.13965555222575,109.11011657060453,-179.43644714258448,-153.7154993014875,115.71277313025877,-148.61479246985286,35.82161728896949,162.10411025701399,-6.307704327292047,31.85620092942822,52.667563973697774,-33.4781369473385,179.67258459463787,168.43952770658768,175.66791523399365,-139.0050461986946
AOI3 Relative Saccade Angles,98.24977212283024,108.54656371318903,154.27905215890303,89.42827243174627,84.32756560011163,4.436409758822355,53.71750703195552,11.588185415693983,141.83609474327974,159.18863695573046,93.85429907896372,33.150721541976345,168.76694311194981,172.77161247259403,134.67296143268825,
