,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI2 Saccade Lengths,161.7367833420271,51.306353684430086,31.517691889862636,25.897989548498224,75.03504365439507,52.84297805789919,89.59606340819184,33.49945026051749,22.3409884651825,32.20187145455843,164.87438846247966,186.86512189908868,102.5459558907615,95.6574159818263,135.0155230488966
AOI2 Absolute Saccade Angles,177.89554980902696,78.4128754231327,-102.00554213299567,-62.261177992225164,122.56271891631425,169.21445218852253,-12.612098492920358,-35.85441123642409,-27.33623110514282,-48.64989474427673,-177.14874104243202,19.532958732268057,4.8639230340965165,-158.9293687613553,168.9431654377519
AOI2 Relative Saccade Angles,80.51732561410577,0.41841755612838216,140.2556358592295,4.823896908539417,133.34826672779175,1.8265506814428898,156.75768725649627,171.48181986871873,158.68633636086608,51.50115370184472,16.681699774700064,165.33096430182846,16.20670820454817,147.87253419910724,
