,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI1 Saccade Lengths,52.24735169034144,14.926374600911176,39.283043167078134,23.44081283568485,32.66375099467132,180.219488465886,32.32916706083047,16.318355758726867,33.57182814720946,30.44908650359823,20.34980307154361,160.66938799619174,291.1246878271635,14.253659409239376,105.50032347392465
AOI1 Absolute Saccade Angles,175.52055755437937,139.23180004203755,-122.10292595058111,-124.60836213318991,149.33045280295948,8.480316628512785,-72.90198711375669,-41.22418883224425,8.715199663151175,-26.547412339834793,-46.3259189596951,176.97864409056433,8.796215414633787,-97.28342343443889,-174.77251237875586
AOI1 Relative Saccade Angles,143.7112424876582,81.33472599261866,177.4945638173912,93.93881493614941,39.14986382555331,98.61769625773053,148.32220171848755,130.06061150460457,144.73738799701403,160.22149338013966,43.304563050259425,11.817571324069467,73.92036115092735,102.510911055683,
