,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
AOI6 Saccade Lengths,296.5753713846732,192.6828727052594,70.32402441045616,105.06320501794747,161.09770855694074,58.13145429089984,76.05792997523004,103.58691372732497,41.98105287283095,109.2171893155443,45.8631402682248,102.81056836529237,61.208569088894954,35.891800537576124,106.12543200501078
AOI6 Absolute Saccade Angles,-177.02796368625422,18.288105112933195,-66.00940424220293,178.3265583175873,156.6814637354736,-42.09217933900649,0.32149553532179576,173.0705251484453,-118.00207108608794,16.678097502031026,30.36803208687189,175.9579351350681,-128.37222875084248,59.02461235930832,13.620376163896214
AOI6 Relative Saccade Angles,15.316068799187393,95.70249064486387,64.33596255979023,158.3549054178863,18.773643074480084,137.58632512567172,7.2509703868765,111.07259623453321,45.319831411881054,166.31006541515913,34.41009695180381,124.33016388591058,7.396841110150809,134.5957638045879,
