,0,1,2,3,4,5,6,7,8,9,10,11,12
AOI4 Saccade Lengths,10.400911550480757,69.92423512182538,45.975770700355255,155.62867662279294,129.10266418152906,67.00144565294063,25.480530026800718,97.71662597884452,50.39831480259278,17.94326862736975,17.537796102685988,26.31279399488403,53.77227849802801
AOI4 Absolute Saccade Angles,38.266039244972944,-85.75762778622801,70.5770305318371,-173.58345044737968,7.885170670273723,-162.9650878962515,-179.8496755517774,24.1984568051579,-92.75096001757856,-20.500597963298592,39.1366485326324,-51.842467700040054,53.49934510173294
AOI4 Relative Saccade Angles,55.976332968799056,23.665341681934912,64.16048097921677,1.4686211176534023,9.149741433474773,163.11541234447407,24.04813235693533,63.05058317726355,107.74963794572002,120.36275350406903,89.02088376732755,74.65818719822701,
