Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
7832.527038620266,11971.92000002265,11959.078571443048,5812.028571418354,6022.171428556953,5314.5999999801315,4826.714285688741,7827.300602402673
