,0,1,2,3,4,5
AOI6 Saccade Lengths,70.33488124164829,40.299693734042734,17.535927502808658,11.948784800018704,64.46977553555892,81.32319305107293
AOI6 Absolute Saccade Angles,47.738377176440174,-64.95243206598502,-75.90229366913424,-129.9114115056217,107.12628571296979,7.650964132693145
AOI6 Relative Saccade Angles,67.3091907575748,169.0501383968508,125.99088216351258,57.03769721859142,80.52467841972337,
