,0,1,2,3,4,5
AOI3 Saccade Lengths,43.911210665481775,51.67843884275333,129.7686215400242,139.52677280774284,145.56055023121993,55.37144139974784
AOI3 Absolute Saccade Angles,112.58518499947098,-125.272651048523,158.33986654365088,-4.969616590462438,-170.90009994854884,26.029431860087776
AOI3 Relative Saccade Angles,57.85783604799396,103.61251759217384,16.69051686588668,14.069516641913602,16.92953180863661,
