Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
13107.449367088333,5640.424000001748,9994.618000000715,11149.76538461676,14879.421052634716,19548.339130436598,19403.136363639074,13579.897464341293
