,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
AOI4 Saccade Lengths,92.10807608723938,34.864392371508224,108.51251809095993,22.4834733218302,35.40920272414688,25.52038654647556,26.954735978665372,15.26417330482381,8.732992465553348,44.851065559031674,52.091748714235386,26.501552690465935,13.738607105163414,9.6317335687177,6.324033868817852,9.131683990397017,46.42532339348606,76.47976910009412
AOI4 Absolute Saccade Angles,-47.037169021562896,75.60675567549067,-169.0071194617459,-42.750527522688884,46.44608238303135,-108.78541000936504,85.70297513412038,73.76092835444763,-11.379305540820734,-118.7610037315192,108.65890369744379,101.1992384991437,-168.40093237683624,151.7018154365923,145.27724292089627,-18.81427530842115,0.2102466955508194,-151.75596128249046
AOI4 Relative Saccade Angles,57.35607530294643,64.61387513723659,53.74340806094298,90.80339009427979,24.768507607603603,14.488385143485422,168.05795322032728,94.85976610473163,72.61830180930156,47.419907428962965,172.54033480169994,89.60017087597991,140.10274781342855,173.57542748430393,15.908481770682602,160.97547799602805,28.033792021958742,
