,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
AOI3 Saccade Lengths,40.76196625044871,73.50729696488077,38.45531571792452,56.39324866066623,24.605197721806825,32.19732558215397,2.3349083934853563,14.33472796862333,61.268673689095564,58.17205437740551,17.06540592781725,94.5460902415517,60.14008516513922,78.45734994401337,21.19597517826444,47.14665280215016,13.018086417114585,63.36956309463856,49.92177323182671,51.897305292985536,11.557151223697938,16.76559171653963,10.26395184331997,91.51910637256725,84.97104839582188
AOI3 Absolute Saccade Angles,74.06753367349452,-65.94900801524831,-168.2652031293353,121.18993718922091,-135.7674441146156,-66.49380595059387,-147.8470705204094,165.98759249942606,116.16860579797523,-73.09773661127404,96.18179958640822,-12.59703812758823,75.2142452062662,-136.0875359572134,92.31565766858373,-158.00157294550968,-118.83186475684867,161.08594330037153,48.144713979197086,-96.33521649279619,63.8235852470847,86.29353978145804,116.55673186657441,-18.09545529035834,167.84821954871404
AOI3 Relative Saccade Angles,39.983458311257166,77.68380488591299,109.45514031855625,76.95738130383653,110.72636183597827,98.64673543018448,133.8346630198354,130.1810132985492,9.26634240924927,10.720463802317736,71.22116228600356,92.18871666614558,31.301781163479564,48.403193625797066,70.3172306140934,140.83029181133895,99.91780805722018,67.05877067882558,35.52006952800674,19.841198260119125,157.53004546562667,149.73680791488363,45.34781284306725,5.943674839072377,
