,0,1,2,3,4,5,6,7,8,9,10
AOI1 Saccade Lengths,75.4420590763066,122.61371530715716,83.5213828860449,83.86807649646659,72.09029546233725,113.96392814191637,45.98352396575223,77.633754176981,77.1868052807083,54.73988342791556,96.1967744130887
AOI1 Absolute Saccade Angles,-171.124322670975,9.147273408215348,-139.65515791787058,-169.74120029302838,143.28116826729268,12.228157512876408,-35.17992593825194,20.639555014039885,-82.18748377915706,178.442620371409,138.8580272355575
AOI1 Relative Saccade Angles,0.2715960791903262,31.197568673914073,149.9139576248422,133.02236856032104,48.94698924558374,132.59191654887167,124.18051904770817,77.17296120680305,80.63010415056605,140.4154068641485,
