,Mean,Standard Deviation
AOI5 Saccade Length,68.4274337611552,46.183605777506195
AOI5 Absolute Saccade Angles,11.142446071992506,106.73656523618469
AOI5 Relative Saccade Angles,79.73547200440065,58.15305239812678
