,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
AOI2 Saccade Lengths,56.205100182486504,18.71094746931777,67.50848765255552,119.7132157136804,61.65317451010029,73.27899828798905,122.02181505505521,49.19720511854225,53.667128676306874,142.7127039521483,68.21207839091315,48.6487288802923,45.3519498429816,59.025796004822766,10.82734942297326,51.734471136788365,140.7012937400925,81.7074226521674,26.963137443729305,11.9455562900034,115.79071926997682,133.1807393558609
AOI2 Absolute Saccade Angles,167.12536575874097,105.13812292183476,13.150782062563541,5.057269903692788,-38.052518483446605,-166.26635770155627,-169.68450963784653,153.42456028787265,-10.590640399708533,24.692926792153877,-28.886169742469125,163.9795515924666,163.25759028864823,-174.5790632062059,-101.25495625530107,-35.64992019417247,24.29356357357154,-55.83826998944219,-24.219917763975864,56.459088094089374,159.02134104097772,-173.18935800183382
AOI2 Relative Saccade Angles,118.01275716309381,88.01265914072879,171.90648784112926,136.8902116128606,51.78616078189032,176.58184806370977,143.10906992571913,15.984799312418843,144.7164328081376,126.42090346537701,12.865721334935738,179.27803869618162,157.83665349485412,106.67589304909514,114.39496393887141,120.056516232256,99.86816643698627,148.38164777453366,99.32099414193475,77.43774705311166,152.2106990428115,
