,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144
AOI2 Saccade Lengths,163.9141754899017,34.63166778665895,17.566789075549124,16.595696451362354,71.39988138349658,69.6131713016353,34.021069964947884,205.25926869573067,35.59607679949314,12.368833200157862,19.53928545667387,8.381689466902898,12.384165014713986,12.036317366481004,1.2059863989423587,4.9468601976445195,18.518576203835522,14.565975326790207,24.006850554591434,13.91015921429542,14.738451574572258,11.766263782416077,5.427034980000943,0.44169609580304187,3.9754464062715495,4.164579195520664,9.515778803342286,9.202338790036263,7.7332151278808885,5.4404750823360555,11.63004053113213,26.41171491284395,9.530893286410448,6.484854846798935,5.225113099849946,25.880733486284345,52.97476886745403,5.167500072171916,10.851061786631425,10.887792230713062,3.008602249390872,9.03945275148179,8.964773446833194,10.429924417917201,9.259855068088683,9.805351256202556,7.608830024584453,6.164028470423258,18.23927340569567,12.660988663601085,47.06533662728583,42.52185793937088,7.153583576756367,21.0623825106741,30.325515651663505,620.2713936004765,115.23590877582672,16.52394163568691,11.528987322533942,41.811710976259064,50.987692305633885,25.693273144166184,400.68588752904714,241.0987699165448,23.28739559393402,35.40206889920067,23.872418313493217,15.435126258171202,10.132877287740959,5.053650958629316,3.2535435742671477,4.208047309627767,1.794315198903137,12.041281617089314,20.371338090271067,24.86095145339872,12.864791996453823,9.523569974641916,5.573699283397837,13.448590159117598,8.280503094284432,15.397343486045365,5.540666855719738,26.410895939294534,8.727589924022066,21.47125732671375,20.27987700464545,26.194375537039296,37.77101594048078,4.519659948936599,12.249661137473417,12.521201655625113,5.941575051101055,15.467979071866397,8.412612100036924,26.419583213061635,6.2650421474849685,32.81705834656022,52.01951145017432,43.38777424895817,6.259518028710964,14.439563625483833,26.227024501630996,6.505638100918737,9.036906396902511,15.339252966734705,7.096908702138783,18.612500041207877,13.274950481509856,59.70338344878117,61.46790320112653,22.437304532051552,15.920839446317668,8.304451500117942,3.5858024702661746,6.1581058179647155,4.5681819303805895,4.1330905279039625,2.7814983501214856,3.18024384101897,3.1674425086421363,5.323518409205361,4.580785466170789,9.362555616376602,1.3452547895393483,3.406070062996207,6.7598590189215635,11.597006249382034,13.105385676074787,18.788686122946057,24.07490718355694,20.217350487040445,0.7832523486166696,6.8496016978185255,5.213531037579843,5.924568727822754,15.275858208359118,19.29306531126993,5.051742505466947,12.657812242181123,3.994524699304812,3.8511011964990383,4.451189548638767,1.523238061104091,2.949004547512618
AOI2 Absolute Saccade Angles,-160.17676651590472,109.6638208884153,132.9478094817496,101.94264082908,2.3276387697910152,-32.725503289532476,-50.76683577299839,-178.87617935954316,127.4036817795308,89.89889148408308,-23.83754951058669,-84.13363018616396,101.58689966026176,121.76371340033705,-4.58190046891002,-91.48820663294643,-58.255918838418985,-57.22366278963607,-44.49004082224343,150.26487337681343,141.62627890370848,158.52202244531165,-119.49810140757867,-23.758550410160495,13.34200852229101,-23.61542643269765,-15.17965828625573,76.68752851608292,62.10944331312429,126.31205342967772,-37.7468631013657,-64.05988596783783,-115.9185364371065,171.18701726008845,161.66649265204555,-3.793841708601119,127.77914310649516,151.31576892076473,132.42356348533477,129.53565279560857,-86.37753961757122,-51.12560803336974,-56.25181008844061,-71.91492654878017,-63.326450167250954,-61.193867215551926,144.17637385628313,92.76475908233972,-56.88538249693255,-62.85174558055558,117.42886997355889,114.5314536991159,-20.420214773017268,-83.95541808417593,-76.71413447730872,3.4770605615636527,179.3777036705617,17.695349474763205,42.328740091427115,-7.86872109107011,-2.58494846714346,171.70265128147875,-172.26724012962643,170.83138008427,-157.44420352658796,8.535085073525012,19.432177205507575,18.27187636107254,1.8842207134754096,10.043383943504626,43.687141447090525,96.20532341390967,168.72096493391535,-89.07618703216407,-87.04702549668508,-96.46600497033305,-119.20145851363432,177.43199776563284,139.74756513110998,72.04867669184519,-39.129563334826294,88.705757804738,-57.05494962222123,97.48746357331571,29.22068952708549,17.68458080251255,-26.919675187303085,162.23944656750993,22.07686646094993,-108.13048848000363,-165.9890050242619,170.2597180017142,-172.78503899586192,-160.77085653094258,162.11516086436174,5.1675104152015745,-178.502285090766,-56.88302039939481,-56.3505951916856,159.2588321413856,-83.69466876123842,76.79012872287441,117.79453922339916,-83.05251646613463,-111.11554049633011,105.44062059545209,-85.26765278591733,-66.80786651961378,-34.68803109014949,90.70372831354165,-79.25221123826798,-61.92453197840455,98.14723328754572,92.80266059556432,-2.491460931173006,-40.98093617692677,-69.11522338509228,-36.92832711387303,-71.1033043982917,150.18398668035837,165.15246438654816,131.7035106921519,-81.44175851455145,-87.17912637344614,-148.57849160267426,146.03896216645683,141.72041265950233,133.53662643405812,-95.9770412244139,119.22823422693929,105.65548856549908,-89.15286246897489,32.24955228638888,119.50136699863062,13.878147233051513,60.04236735267358,-50.8633819022147,-64.05417388790507,88.61694847178428,-58.44999838774346,65.46312950006993,-31.884258669728098,131.72028868939051,155.82264724197805,-80.17164644417298
AOI2 Relative Saccade Angles,89.84058740431996,156.71601140666567,148.9948313473304,80.38499794071103,144.94685794067652,161.9586675165341,51.89065641345522,126.27986113907397,142.49520970455225,66.26355900533024,119.70391932442271,5.720529846425705,159.82318625992468,53.65438613075292,93.0936938359636,146.76771220547258,178.9677439512171,167.26637803260732,14.754914199056866,171.36140552689506,163.10425645839686,98.02012385289031,84.26044900258182,142.89944106754848,143.04256504501134,171.56423185355806,88.13281319766136,165.42191479704138,115.79738988344654,15.941083468956576,153.68697713352788,128.1413495307313,107.10555369719498,170.4794753919571,14.539665639353325,48.42701518490373,156.46337418573043,161.10779456457,177.11208931027383,35.91319241317977,144.7480684157985,174.87379794492912,164.33688353966045,171.4115236184708,177.86741704830098,25.37024107183504,128.58838522605657,30.34985842072775,174.03363691637696,0.2806155541144653,177.102583725557,45.04833152786684,116.46479668884135,172.7587163931328,99.80880496112762,4.099356891001996,18.317645804201547,155.36660938333608,129.80253881750275,174.71622737607333,5.712400251377792,163.96989141110518,163.09862021389642,148.27558361085795,14.020711399887047,169.10290786801747,178.83969915556497,163.61234435240286,171.8408367699708,146.35624249641413,127.48181803318086,107.48435847999428,77.79715196607944,177.97083846452102,170.581020526352,157.26454645669875,116.63345627926714,142.3155673654772,112.30111156073518,68.82175997332851,52.16467886043572,34.239292573040785,25.45758680446307,111.73322595376978,168.46389127542707,135.39574401018436,9.159121754813025,39.837419893439986,49.79264505904646,122.1414834557417,156.24872302597612,163.04475699757614,167.98581753508063,142.8860173953043,23.052349550839836,3.669795505967599,58.380735308628786,179.46757479229078,35.6094273330712,62.953500902624015,19.515202515887168,138.99558949947527,20.847055689533768,151.93697596980456,36.55616109178221,10.708273381369446,161.54021373369645,147.8801645705357,54.608240596308875,10.044060448190391,162.67232074013657,19.928234734049752,174.65542730801863,84.70587847326266,141.51052475424623,151.8657127918345,147.81310372878076,145.82502271558135,41.287291078650085,165.0315222938102,146.55104630560373,33.145269206703325,174.2626321411053,118.60063477077188,114.61745376913112,175.6814504930455,171.81621377455576,49.51366765847199,35.205275451353195,166.42725433855978,14.808351034473969,58.59758524463624,92.74818528775826,74.37678023442089,133.8357798803779,69.0942507451117,166.80920801430963,27.328877640310647,32.933053140472246,56.086872112186605,82.65261183020199,16.39545264088141,155.89764144741244,55.99429368615103,
