,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
AOI6 Saccade Lengths,9.349255806894083,12.839006648613793,24.93834318482231,10.973008373636564,8.887752664771636,2.5249237623441854,8.82812527077319,10.734516722479174,14.987442526337055,63.54679990953453,26.353737597566532,24.980140206579158,29.778624376116476,22.32544017724866,36.626168349681706,50.04834447249379,11.374217528108217,48.95307898362503,57.55189093228319,65.09580022360667,11.94956148583105,57.64520981089313,39.30545728790138,14.100311598006021,19.47934503524093,20.324267462291136,10.971666850106349,12.444002185599135,3.010528770136592,12.843071417936017,16.493271234127437,13.586246264565977,17.994673573093785,22.834805139222315,12.21454005691342,22.387513287352082,25.112448534893336,19.073374969879232,16.931134205899482,12.45022866819095,30.67102535305975,34.02799975937203,8.802474388964338,8.541578852465994,11.165886413489613,9.708525792510013,10.428026180280963,17.39471117717527,16.41945172111601,12.262338401755002,23.72699668347025,26.808661961550786,69.66029635407833,30.942769107704443,23.373627806943947,1.044301037405862,18.795077582726805,5.5243549152951275,11.187259416211015,9.444065450012191,12.14154122997946,18.70274945316765
AOI6 Absolute Saccade Angles,16.83412497867096,77.71585170898985,75.69876169770494,52.20207829276638,-55.35866422176307,144.74106437559092,105.16278701056515,-176.79459310195767,-112.01705682778466,-34.187791791480954,119.40077618738783,115.06304520670707,106.47006590352127,-79.07893412567451,-71.63245133102656,117.17430643363177,113.48762378105113,-38.900474643340644,-45.14853535688649,-178.86654814647085,149.07982735856586,117.85701539309689,156.2272159481951,-80.1542155405457,-93.7365074550784,-75.17395060985844,-56.786733860408056,-73.32730854254415,60.74261288205412,82.52028913779799,82.8410739537376,-70.32239341536219,-55.57869569022823,121.2901138047288,-153.83272859457793,-56.46331185503811,75.04819671408701,82.89288998876597,113.01235580725492,90.85746877056411,-98.53631296631261,-108.13009308809754,-57.25655898303852,-2.990261126863879,11.137875155596754,69.76665418558872,61.87151411507334,108.20805783595411,103.05234168906128,148.02453977208893,110.61452178946617,-173.549466872448,-86.3502376481899,76.44055669418091,25.471290709915195,-81.05273681283528,139.0563332480537,-132.8625275425657,110.05982073652224,69.96800603790913,-19.54845432656101,172.95560296598197
AOI6 Relative Saccade Angles,119.1182732696811,177.98290998871508,156.50331659506145,72.43925748547056,20.099728597354,140.42172263497423,101.95738011252283,115.22246372582698,102.17073496369629,26.41143202113122,175.66226901931927,171.4070206968142,5.549000029195788,172.55351720535205,8.806757764658334,176.31331734741934,27.611901575608236,173.75193928645413,46.28198721041564,147.9463755050367,148.777188034531,141.6297994449018,56.3814314887408,166.41770808546735,161.43744315478006,161.6127832505496,163.4594253178639,45.93007857540172,158.22232374425613,179.67921518406035,26.83653263090022,165.25630227486604,3.1311905050429627,95.12284239930673,82.63058326046018,48.488491430874866,172.15530672532103,149.88053418151108,157.84511296330916,9.393781736876674,170.40621987821504,129.12646589494096,125.73370214382537,165.87186371753938,121.37122097000804,172.1048599294846,133.66345627911926,174.84428385310719,135.02780191697232,142.58998201737722,104.16398866191416,92.80077077574192,17.20920565762918,129.03073401573428,73.47597247724954,40.10907006088898,91.91886079061936,62.922348279087885,139.9081853013869,90.48353963552987,12.504057292542981,
