Overall page average time,AOI 1 average time,AOI 2 average time,AOI 3 average time,AOI 4 average time,AOI 5 average time,AOI 6 average time,Not AOI average time
43447.575859812045,31281.390497763772,43253.441780843554,41294.13000002702,46164.80196080722,57645.70967744627,57606.78253970449,44799.04309280687
