,Mean,Standard Deviation
NOT_AOI Saccade Length,20.854061947295605,31.14603251113258
NOT_AOI Absolute Saccade Angles,12.640435527163959,103.97904731434079
NOT_AOI Relative Saccade Angles,126.29009656160541,58.21859989439886
