,0,1,2,3,4
AOI6 Saccade Lengths,25.304371729858836,13.320586278149502,12.084705632159395,65.21786934101053,78.18527034564035
AOI6 Absolute Saccade Angles,-9.11201506678067,106.16047220584072,113.42813794343766,-146.7588412307191,136.83922492232617
AOI6 Relative Saccade Angles,64.72751272737862,172.73233426240307,80.18697917415676,103.59806615304524,
