,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AOI4 Saccade Lengths,82.9056279616851,103.60658260489262,188.9563111629522,157.4733775989285,125.18373766304035,62.27148109702057,54.95507382883688,181.6237523865471,202.96230495468558,12.422350846269627,61.27155584232032,77.1365700712564,148.2321728546411,195.45379118398364,38.48416488078952,160.0956149289804,94.80715692747846,67.06913842571099,193.29630995671738,110.32544295779252,22.702722955541137,79.40083546148593,13.950919195064278,156.0333283300311,49.48187510569324,117.36049364355482,40.05727060149432
AOI4 Absolute Saccade Angles,23.957697159549202,-0.7915429738075583,-171.22683198178015,-3.0930848645147124,175.47184492898938,45.15596452590213,-29.998858009407638,-176.1520057663767,-0.3925871886625841,-143.5062050285394,-173.27271488524246,26.30880176708589,3.5426967825796014,-177.1906189256116,-58.55835443516439,-1.398365768226264,176.7156439616957,155.25919669844737,-176.707091316117,12.873903551395872,-82.6928252238591,2.933534941570352,35.85170269474856,172.0960020247764,-93.32075729003928,-4.353013953125366,125.45785920790424
AOI4 Relative Saccade Angles,155.25075986664322,9.564710992027413,11.866252882734566,1.4350702064958925,49.68411959691273,104.84517746469022,33.846852243030945,4.240581422285887,36.8863821601232,150.23349014329693,19.58151665232834,157.23389501549374,0.7333157081912148,61.36773550955277,122.84001133306187,1.8859902700780455,158.54355273675165,151.96628801456433,9.58099486751284,84.43327122474503,94.37363983457055,147.08183224682182,43.75570066997214,85.41675931481569,91.03225666308609,50.189126838970424,
