,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
AOI2 Saccade Lengths,267.6479667474144,20.589450063157834,41.61510318147407,81.69200112298297,23.162752806966907,59.374005879054344,70.38835875462307,35.55415023950959,26.23211841125311,30.242148290476457,140.4683984747726,172.15394767343426,186.8159136391326,71.50091201965645,145.05589238567435,95.74867967263324,20.45611443321724,75.065010917131,102.63894724652805,61.740739693606024,71.71118183596603,113.5486055573292
AOI2 Absolute Saccade Angles,179.59548554446687,-166.54626158701467,-21.17189682557698,17.420224551262045,-50.537779173919155,-59.586126277905784,102.25580058284731,-52.825000188906515,15.87686343762698,174.2275342961176,6.43804637617658,-179.9417584358998,-1.8076524078828438,-8.41816356443378,173.31748213847013,-169.37213855101604,143.82812435347637,-169.24551234833928,-12.695229023739786,152.96304200269057,-49.83873691742432,27.97724671708909
AOI2 Relative Saccade Angles,166.14174713148148,34.62563523856235,141.40787862316097,112.0419962748188,170.95165289601337,18.158073139246902,24.919199228246175,111.2981363734665,21.64932914150938,12.21051208005898,6.379804812076357,1.865893971983066,173.38948884344907,1.7356457029039096,162.68962068948616,133.20026290449238,133.0736367018156,23.449716675400545,14.341728973569644,22.801778920114888,102.18401636548657,
