,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
AOI4 Saccade Lengths,116.36052940417359,89.00820728939223,7.635302499387224,94.41432174170609,124.35555376113352,118.84220691591139,65.18623095038998,60.292950178408105,130.79257879399225,187.96642368292444,132.7395736319475,83.00187744988469,85.49810351950373,33.487281870544365,51.68033507881028,22.90987481713225,55.81875483450259,32.27002371692486,15.659105393475736,35.89120646359758,38.50166138830852,16.10268728413896,55.98499803610317,13.386073462959866,76.96312654747035,161.47163256122633,17.802929905433178
AOI4 Absolute Saccade Angles,167.61415043945152,-161.44166666182662,56.589071939114305,-7.417062544471576,170.32875974219496,24.106021688454582,-175.61495729565775,-69.85238617618509,18.44660492169744,174.14566276866566,-31.88603501246207,42.812751443138495,-7.790191908165009,107.86182531878276,-153.65121349586906,152.70276631011026,-15.453170825553036,-84.86901678334436,-75.96417064209467,165.1199355103031,136.75568882585478,144.30820081511501,-167.34556225663644,-76.73082411937146,1.2177433203255363,178.0373274958556,-65.72218747206496
AOI4 Relative Saccade Angles,149.05581710127817,38.03073860094093,115.99386551641413,2.2541777133334753,33.777261946259635,19.720978984112314,74.23742888052736,91.70100890211747,24.30094215303181,26.031697781127704,105.30121354439945,129.3970566486965,64.34798277305221,81.51303881465184,126.35397980597931,11.844062864336705,110.58415404220868,171.0951538587503,61.08410615239776,151.63575331555168,172.44748801073976,131.65376307175143,89.385261862735,102.051432560303,3.180415824469907,63.75951496792059,
