,0,1,2,3
AOI5 Saccade Lengths,41.18484040101933,153.9735266393353,62.16262952595205,27.04047222627155
AOI5 Absolute Saccade Angles,8.786218708573633,166.52532015531128,1.0621170191367537,25.575588732941974
AOI5 Relative Saccade Angles,22.260898553262386,14.53679686382551,155.48652828619475,
