,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
AOI3 Saccade Lengths,63.52512199435541,25.89967970987072,12.119450095517836,38.42788883587356,41.87505384473955,9.970075682288597,71.12363742977894,41.993137165523656,122.23095507077589,43.237364787898116,52.50072130941425,56.95600159954509,67.66311667586461,48.814403154664234,120.89424891643144,64.59806941120019,67.39452272945961,32.25908795879529,22.60408681305434,33.14171001535871,50.390321854971404,116.79999517765877,49.91140450014276,41.730846409075646,59.416520872511846,35.51766970987001,12.976668590014174,42.84643272831718,37.288418975248476,25.34114920795012,51.651458233456374,43.7617329615528,43.41697152953879,234.9463954867153
AOI3 Absolute Saccade Angles,-174.36821139409454,-63.81476068111504,-55.020550801096306,123.91616614475039,-45.780038535004834,-161.57057832810563,7.371511864400378,16.57898636048223,-177.63237220835944,-7.276789129672,5.1420227250112385,149.23215415664487,-173.14235839068948,-102.35135707798277,20.575669033660937,-63.378611023969135,86.33849376541446,2.657710640171623,-8.768055289146629,-177.59588540791796,-95.12745332789049,-6.155946950263542,50.043807853892204,33.52773169689437,-132.15530377599453,35.1855580281734,-134.16631831519166,-139.53442754800386,171.2415380297608,167.67904419696518,-162.17228730012232,166.7012009474918,143.47768792100382,-5.889012288545576
AOI3 Relative Saccade Angles,69.44654928702047,171.2057901199813,1.0632830541533156,10.303795320244792,64.2094602068992,11.057909807493985,170.79252550391817,14.211358568841675,9.644416921312557,167.58118814531673,35.909868568366385,142.37451254733432,109.20899868729329,57.072973888356316,96.04571994236991,30.28289521061642,96.31921687475716,168.57423407068174,11.172169881228685,97.53156791997255,91.02849362237306,123.80024519584427,163.48392384300217,14.3169645271111,12.659138195832066,10.648123656634962,174.63189076718777,130.77596557776462,176.43750616720445,149.8513314970875,148.8734882476141,156.77648697351205,30.633299790450607,
