,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
AOI2 Saccade Lengths,7.003470479196402,44.049821782549806,21.226020213316005,16.626573437283742,28.45536452095483,23.278628465978976,22.001662525083557,20.05022403723726,24.997925301018817,29.11512139440635,99.49685011074315,53.879403555545665,109.30426312621242,6.050587128121936,3.332622682663781,23.591918150954523,13.000596624047919,35.62106055017391,222.5777924095832,27.871397730034303
AOI2 Absolute Saccade Angles,-89.46433010897968,-129.89016198798964,178.5701449033778,-100.15407048280477,8.91766466869737,26.380594120303755,62.3420290570001,-100.7022747313826,-4.206257008276462,61.87363758734456,15.585027819188495,-39.823679375568545,171.821632542553,-67.0836477127534,23.495135479180593,-120.58526629382423,22.217287885865495,25.58661915817112,4.3128267669991205,-77.11111840507249
AOI2 Relative Saccade Angles,139.57416812099,128.46030689136748,98.72421538618259,70.92826484849788,162.53707054839361,144.03856506330368,16.955696211617308,83.50398227689388,113.92010540437897,133.71139023184395,124.59129280524296,31.64531191812157,58.90528025530644,89.421216808066,35.91959822699517,37.197445820310264,176.63066872769437,158.726207608828,98.57605482792839,
