,0,1,2,3,4,5
AOI6 Saccade Lengths,39.70074258580921,49.76311386047006,30.305542499619655,24.18331534186066,74.55504262260986,65.44707139636459
AOI6 Absolute Saccade Angles,107.46980686094747,19.907874061288492,-8.83485404539807,-137.80973007874323,-37.429131437862424,83.46318394325276
AOI6 Relative Saccade Angles,92.43806720034102,151.25727189331343,51.02512396665483,79.61940135911918,59.107684618884825,
