,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
AOI3 Saccade Lengths,53.48268831204617,34.78520390903897,132.93722385319754,18.328099130256323,5.511132221207829,41.26413607759275,17.492611100051434,92.88667025497995,52.69618875342664,28.63406334345379,72.43129827041993,34.51480161253063,90.69478057476611,16.69777597757555,115.86154819705575,27.89038946191573,45.480292769440865,55.29366700809011,55.0834112405584,46.6548527658835,82.89791163413621,63.756265404382454,24.04522020865791,49.459000291342285,45.53833653631816,223.01262822837955,57.97206631185402,11.091708016129319,27.251654190001076,29.57738704652843,57.481907062357756,118.38345326325516,70.40731268148599,125.1830380770276,57.02188130847437,47.57747137014986,44.73689183609489,34.103791089794726,79.26716986386927,5.496478824476962,103.29215863428153,48.133460897199626,12.449238548555785,34.134774260323,77.34989543540266,26.850689630595618,8.03106269780075,63.85371032235487,190.6913078989743,306.80351833753116,165.67939261578522,81.70139982653251
AOI3 Absolute Saccade Angles,-56.62072997187374,76.88477293815517,20.347184807631173,-135.81799114309052,-72.86718086517817,18.806584994670644,-37.53782047463084,-179.32421864895431,-144.5276461987038,-145.66503205009187,63.14879161601687,-138.11468944124394,-146.59620373872332,27.27249917273445,23.22914129848804,-2.7376587477297334,-128.19393972766827,-177.8850953022314,113.29151844662849,-39.67970381231839,23.05922860687851,-44.87665350347801,-48.64105527519963,128.79851204607496,43.706504746142016,-162.19362262615368,-2.1668811457464807,57.62584692077735,71.71497111440118,12.10534674682942,-69.15375336999281,150.38816908948056,6.046282551706312,-24.466393281596197,132.21193272317444,-114.01551714803485,120.85047534602754,171.98889773922812,160.40330599183696,-67.17913775283874,2.5401214797110274,-136.90931804737895,146.9796476353989,44.905006292742264,-67.38224063235184,23.331514435125516,26.15707708288452,114.77949379176881,-13.693880207213317,171.4665322945204,-23.192284330154177,129.4189913307147
AOI3 Relative Saccade Angles,46.49449708997109,123.46241186947601,23.834824049278296,117.04918972208765,88.3262341401512,123.65559453069854,38.213601825676555,145.2034275497495,178.86261414861193,28.813823666108735,21.263481057260805,171.51848570252062,6.131297088542223,175.9566421257536,154.0331999537822,54.543719020061474,130.30884442543683,111.17661374885989,27.02877774105314,117.2610675808031,112.06411788964348,176.2355982282784,2.5604326787254044,94.90799270006707,25.90012737229568,19.973258519592815,120.20727193347618,165.9108758063762,120.39037563242825,98.74089988317775,39.54192245947339,35.658113462225735,149.48732416669748,23.321673995229357,66.2274498712093,54.86599249406239,128.86157760679941,168.4144082526088,47.582443744675686,110.28074076745021,40.550560472910036,103.88896568277782,77.92535865734337,67.71275307490589,89.28624493252265,177.174437352241,91.37758329111571,51.52662600101787,5.1604125017337275,14.65881662467459,27.388724339131134,
