,Mean,Standard Deviation
NOT_AOI Saccade Length,46.019483307615545,37.92514239485052
NOT_AOI Absolute Saccade Angles,9.469377744744268,97.1527390436556
NOT_AOI Relative Saccade Angles,111.04992153218443,59.70746023991627
