,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
AOI4 Saccade Lengths,10.599163225321215,21.88317627379678,40.93107990103112,34.94686595129697,70.04312157281954,24.601045191077077,44.92315864483998,33.51761483300755,12.039924795596464,5.017329174049501,13.881521181797233,37.81750439113627,60.71548457251648,91.66638691158923,53.34015644712961,101.44530959581668,64.79943505545725,89.15409920609659,18.27280369113812,12.105896864340032,36.199172479266124,63.99608131310778,7.773885107654687,33.789370804682704,34.56798814254472,58.821833825362994,62.17337044979094,27.724957090051156,16.2854293164695,20.602058209313068,4.851140188259303,26.791297208979984,21.58257952728843,53.721388331991655,27.46091511195436,56.312631544289346,165.79041990974096
AOI4 Absolute Saccade Angles,90.18653762620715,-12.539061819331431,-86.42362157446826,46.578058969675034,158.898808654736,-26.674351076513084,3.9788663890048626,-74.17132823476429,-27.096504632047775,-9.339137153767194,-166.96555443942722,82.51745558002345,-40.18357893184032,43.073944983812915,-9.082607169127224,-168.23897713194347,-149.55637115989154,-4.343793790742888,-158.47331726412978,73.09139856084161,135.49035759792687,137.51271627162328,-163.9225859820651,-158.41095145157752,19.530723484907924,-89.42430877882647,132.05150444529554,-71.61294450495859,-84.16554255588848,-128.26136361908124,50.341037481841575,73.73468405394814,103.33820804068607,-18.824870494414547,55.84391498414098,14.735032239435254,-18.155004135097517
AOI4 Relative Saccade Angles,77.27440055446144,106.11544024486317,46.99831945585671,67.67925031493904,5.573159731249072,149.34678253448206,101.84980537623085,132.92517639728348,162.24263252171943,22.373582714339996,69.48301001945066,57.29896548813622,96.74247608434675,127.84344784705985,20.843630037183768,161.31739402794807,34.78742263085136,25.870476526613125,51.56471582497138,117.60104096291475,177.97764132630363,121.43530225368832,174.48836546951242,2.0583250635145873,71.04496773626562,41.475813224121985,23.66444895025411,167.4474019490701,135.90417893680726,1.3975988990771824,156.60635342789345,150.3964760132621,57.83692146489939,105.33121452144447,138.89111725529426,147.1099636254672,
